EMG_Ch1,EMG_Ch2,EMG_Ch3,EMG_Ch4,EMG_Ch5,EMG_Ch6,EMG_Ch7,EMG_Ch8,Quat_1,Quat_2,Quat_3,Quat_4,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z
95,33,64,157,78,83,146,154,9592,-3151,12669,2442,-72,-61,-117,-2040,196,-605
109,37,68,174,86,96,152,158,9592,-3151,12669,2442,-72,-61,-117,-2040,196,-605
132,39,68,181,93,100,165,159,9591,-3180,12659,2463,-168,-66,-150,-2025,168,-646
127,37,73,190,98,95,155,153,9589,-3218,12647,2481,-198,-80,-184,-2044,136,-683
136,43,72,189,96,88,152,154,9598,-3256,12629,2490,-157,-102,-199,-2069,69,-620
129,38,55,127,89,77,94,88,9604,-3299,12610,2508,-210,-122,-233,-2041,147,-655
119,36,51,103,78,59,84,73,9605,-3362,12586,2539,-332,-141,-281,-2052,158,-711
85,41,50,84,68,54,59,77,9606,-3439,12555,2586,-453,-169,-328,-2056,198,-702
75,40,40,57,53,53,54,73,9603,-3525,12521,2645,-519,-173,-386,-2028,320,-695
52,34,41,46,47,47,48,68,9610,-3630,12473,2704,-610,-172,-422,-2176,171,-588
44,38,30,37,40,51,42,63,9622,-3753,12416,2753,-658,-193,-420,-2058,-78,-562
38,37,27,32,37,50,40,58,9630,-3887,12360,2790,-665,-201,-411,-2008,-258,-631
30,31,26,28,38,50,32,39,9655,-4008,12299,2806,-545,-213,-363,-2044,-445,-522
36,33,28,46,48,49,34,41,9694,-4095,12241,2796,-308,-197,-268,-2018,-549,-391
88,41,24,55,59,50,41,68,9740,-4149,12193,2769,-113,-174,-202,-2033,-533,-332
92,37,26,57,60,37,43,68,9776,-4176,12160,2746,-11,-145,-126,-1981,-382,-371
95,35,25,59,60,35,41,71,9805,-4188,12139,2719,58,-119,-59,-2010,-381,-429
97,33,27,59,57,33,43,71,9834,-4178,12128,2675,215,-100,-8,-2058,-398,-464
95,35,27,48,53,30,42,69,9865,-4131,12132,2615,440,-91,32,-2001,-261,-503
51,27,28,40,35,37,36,40,9898,-4055,12145,2550,592,-70,49,-1935,-68,-432
47,53,28,39,44,47,37,50,9919,-3999,12153,2519,371,-64,47,-1960,2,-449
52,229,264,51,47,52,40,52,9931,-3966,12156,2505,201,-60,27,-2085,-46,-483
63,470,382,88,57,60,37,52,9946,-3942,12156,2485,188,-57,11,-2134,-129,-481
78,561,513,112,69,69,44,58,9962,-3905,12161,2459,263,-45,24,-2051,-86,-451
81,571,536,116,70,66,42,55,9977,-3872,12164,2431,252,-33,28,-2052,-136,-429
81,577,541,119,72,62,58,47,9993,-3842,12166,2407,221,-19,24,-2057,-122,-388
76,535,480,117,81,64,61,46,10002,-3813,12171,2388,199,1,20,-2139,-88,-420
65,346,397,97,76,57,62,51,10003,-3782,12184,2370,212,42,-2,-2233,1,-485
83,165,206,71,81,66,63,61,9994,-3748,12207,2341,279,114,-75,-2348,123,-539
141,132,138,94,100,83,77,94,9987,-3680,12244,2282,552,146,-109,-2172,315,-549
192,140,120,111,114,94,81,111,10025,-3591,12269,2116,1090,193,-335,-2536,67,-329
222,142,101,159,129,115,123,129,10038,-3517,12317,1890,1295,310,-616,-2453,150,-608
231,145,79,196,146,135,157,165,10043,-3512,12355,1605,1264,380,-953,-2631,-238,-759
245,149,70,207,148,127,168,213,10028,-3600,12371,1354,753,431,-1216,-2435,-352,-663
222,195,111,211,142,123,197,217,10007,-3739,12371,1115,407,542,-1045,-1580,-960,-221
200,194,129,204,132,141,253,227,9957,-3875,12392,836,474,550,-675,-1160,-1824,-586
184,213,170,172,112,149,251,262,9963,-3851,12409,584,1034,333,-262,-839,-1132,-262
176,295,267,128,93,138,235,249,10014,-3733,12412,391,1151,102,265,-528,-979,17
145,333,308,116,78,142,228,207,10107,-3561,12390,274,1045,-76,619,-730,-840,347
141,370,343,94,71,137,202,197,10032,-3468,12475,355,-75,205,946,-842,-519,-796
119,409,602,93,69,113,116,177,9971,-3456,12525,417,-332,206,618,-2015,-1023,-848
98,446,609,92,71,75,80,101,9868,-3426,12608,592,-654,132,760,-1514,-161,-1171
140,409,577,111,75,84,168,207,9750,-3349,12711,758,-452,90,995,-1978,-284,-1670
271,379,572,153,143,169,278,346,9547,-3240,12872,1047,-777,378,1056,-2364,871,-2085
281,329,552,167,187,257,497,469,9630,-3104,12820,1301,-574,179,873,-4158,426,662
358,272,261,180,301,289,670,555,9745,-2960,12735,1585,-596,132,742,-3223,1045,1496
454,204,234,205,412,411,784,646,9625,-3052,12761,1899,-1746,337,623,-2208,786,-644
457,178,226,207,442,440,825,640,9513,-3192,12767,2174,-1773,111,387,-1615,-99,-2032
402,169,190,176,467,427,805,588,9444,-3205,12809,2207,-267,-97,310,-1988,-337,-1592
395,145,169,159,467,382,698,499,9482,-3048,12827,2166,812,-226,299,-2378,438,-822
327,233,232,143,415,359,535,406,9543,-2860,12824,2168,850,-207,174,-2220,1169,-271
167,319,308,114,309,219,349,239,9572,-2768,12823,2167,464,-196,-78,-2035,883,-598
123,341,451,94,265,151,182,175,9611,-2681,12830,2060,904,-211,-359,-2170,699,-827
91,429,512,89,182,117,124,129,9680,-2537,12836,1871,1495,-178,-480,-2068,832,-546
94,460,515,89,135,113,84,108,9739,-2411,12838,1716,1384,-94,-839,-2138,1568,-432
95,417,491,90,95,115,76,96,9771,-2415,12824,1628,636,-36,-1212,-2257,1597,-484
89,343,447,70,94,106,59,81,9794,-2552,12794,1515,192,61,-1583,-2699,941,-581
118,326,313,84,131,118,68,81,9809,-2760,12760,1330,126,109,-1628,-3281,248,-741
156,203,200,109,151,131,106,120,9840,-2924,12722,1093,526,125,-1702,-3684,637,-354
155,127,208,113,155,133,106,121,9884,-3072,12671,854,531,221,-1530,-2907,-410,-262
152,121,199,116,152,127,106,118,9838,-3325,12659,575,143,417,-1418,-1722,-1540,-721
177,118,187,124,148,126,118,126,9767,-3627,12642,205,188,529,-1363,-1272,-2665,-799
197,97,172,196,148,150,195,154,9702,-3935,12601,-178,241,376,-1463,-764,-2656,-785
230,75,161,203,157,165,255,179,9625,-4189,12572,-419,-44,254,-1240,-15,-1455,-610
251,63,140,222,178,200,288,260,9575,-4426,12525,-519,-550,-153,-672,353,-1432,-567
265,60,90,257,190,228,308,296,9553,-4637,12466,-518,-970,-342,-55,500,-1786,-267
326,53,73,299,208,262,478,342,9562,-4782,12406,-453,-943,-527,301,125,-1645,-323
348,62,66,290,225,309,546,530,9594,-4845,12361,-331,-873,-588,751,-116,-1509,-256
372,75,82,360,261,368,719,714,9623,-4877,12329,-174,-1049,-418,1175,-704,-2063,-107
389,86,181,457,322,475,895,799,9615,-5004,12286,15,-1552,-434,946,-2084,-2750,-771
527,96,198,497,496,624,1020,872,9695,-4886,12269,111,84,-254,541,-2722,-565,-305
624,125,208,494,626,765,1092,970,9642,-4644,12401,306,146,57,1446,-1568,348,-1082
707,128,221,525,695,822,1204,964,9549,-4367,12564,545,133,234,1436,-2920,731,-1601
744,137,222,577,774,917,1174,916,9495,-4196,12648,822,-566,106,1358,-2961,103,-943
829,147,155,522,836,963,1161,893,9483,-4025,12684,1183,-830,65,1145,-3332,944,-242
769,145,146,609,792,892,1079,841,9416,-3971,12738,1321,-493,256,785,-4322,1183,1237
675,123,130,676,693,776,985,747,9346,-3861,12784,1654,-890,282,706,-2393,1511,-186
598,115,113,821,630,701,795,653,9182,-3923,12859,1835,-948,26,121,-1730,581,-2042
