EMG_Ch1,EMG_Ch2,EMG_Ch3,EMG_Ch4,EMG_Ch5,EMG_Ch6,EMG_Ch7,EMG_Ch8,Quat_1,Quat_2,Quat_3,Quat_4,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z
46,130,145,47,75,64,46,31,10500,-7584,10015,-589,721,751,808,-1223,-1265,-299
45,146,134,46,76,66,47,29,10500,-7584,10015,-589,721,751,808,-1223,-1265,-299
48,138,131,41,82,60,47,36,10500,-7367,10174,-635,891,735,1021,-1492,-1303,-333
54,124,128,41,82,52,40,42,10530,-7095,10331,-694,1192,687,1180,-1501,-1295,-285
55,121,129,44,75,50,46,52,10570,-6793,10488,-744,1294,646,1310,-1548,-1236,-241
55,121,93,36,56,46,38,58,10587,-6496,10659,-731,1060,603,1321,-1782,-844,-366
55,82,84,39,69,44,39,59,10539,-6254,10854,-640,427,746,1390,-2167,-894,-428
49,78,70,35,63,46,40,56,10447,-6062,11058,-488,-103,799,1612,-2349,-908,-473
41,64,59,40,63,46,43,56,10408,-5804,11238,-348,282,561,1781,-2473,-863,-377
46,58,53,39,67,49,39,50,10418,-5519,11374,-238,600,288,1681,-2517,-654,-328
49,54,60,39,62,51,41,40,10447,-5238,11481,-134,639,116,1609,-2522,-732,-382
50,48,68,38,46,49,38,47,10454,-4995,11584,12,318,84,1612,-2433,-677,-523
50,42,69,43,67,57,39,50,10441,-4752,11696,195,170,149,1547,-2312,-376,-455
50,42,71,43,73,54,47,53,10377,-4586,11812,416,-337,316,1378,-2581,-368,-516
45,48,64,42,72,57,61,49,10298,-4469,11916,626,-483,263,1216,-2515,-441,-710
40,45,59,48,81,66,59,48,10271,-4290,11998,749,153,162,1093,-2493,-315,-572
41,43,47,51,92,79,59,42,10248,-4134,12067,834,228,134,885,-2489,-321,-631
43,46,46,49,87,72,59,48,10223,-4008,12127,881,283,134,619,-2432,-289,-704
45,52,55,46,90,73,51,43,10217,-3896,12166,920,275,75,456,-2250,-119,-499
43,47,67,46,90,67,31,44,10211,-3804,12196,969,168,86,343,-2172,22,-405
42,49,80,41,83,57,33,50,10189,-3719,12235,1044,49,92,322,-2139,239,-504
40,61,126,40,68,43,36,58,10161,-3656,12267,1147,-168,82,360,-2114,215,-468
54,132,177,42,57,44,38,58,10126,-3614,12298,1256,-288,105,363,-2134,108,-490
58,169,188,43,45,49,40,57,10096,-3577,12323,1349,-248,83,363,-2194,-40,-516
60,173,189,52,45,67,102,80,10080,-3541,12343,1389,-47,60,277,-2251,-245,-557
80,183,187,126,70,68,144,145,10081,-3488,12356,1394,187,-3,199,-2230,-202,-550
91,183,172,301,187,120,274,204,10094,-3428,12364,1382,290,-20,137,-2364,-176,-517
110,145,163,416,245,121,284,222,10098,-3390,12377,1331,336,55,91,-2521,-517,-616
121,102,153,468,264,124,286,237,10102,-3350,12390,1279,397,14,-75,-2408,-188,-670
