EMG_Ch1,EMG_Ch2,EMG_Ch3,EMG_Ch4,EMG_Ch5,EMG_Ch6,EMG_Ch7,EMG_Ch8,Quat_1,Quat_2,Quat_3,Quat_4,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z
65,27,26,102,43,39,63,73,2587,10700,5763,-10679,-7,-20,-4,-1990,-552,-198
62,26,25,119,44,40,63,78,2587,10700,5763,-10679,-7,-20,-4,-1990,-552,-198
56,25,26,153,56,39,65,90,2587,10700,5763,-10679,-5,-16,-7,-2001,-528,-201
63,24,26,157,71,55,73,93,2587,10699,5763,-10680,-5,-14,0,-1994,-580,-196
65,26,27,154,75,59,85,133,2582,10697,5762,-10683,24,-13,-3,-1979,-557,-207
69,28,31,165,76,58,111,144,2581,10697,5758,-10686,24,-10,1,-1984,-501,-201
76,29,34,164,78,61,122,145,2581,10697,5757,-10686,15,-12,-3,-1996,-507,-182
72,28,35,145,69,61,125,143,2582,10697,5757,-10686,12,-13,-6,-1987,-505,-207
62,27,34,128,57,49,122,146,2583,10697,5756,-10686,9,-15,-13,-1999,-476,-197
64,25,34,129,66,48,120,116,2584,10695,5757,-10688,-6,-17,-16,-2011,-501,-206
64,24,35,134,70,53,115,167,2584,10689,5762,-10691,-19,-19,-18,-1999,-563,-187
104,32,48,235,102,82,168,195,2577,10685,5764,-10696,18,-12,-15,-1978,-575,-193
133,43,64,287,121,110,190,214,2573,10683,5763,-10699,21,-6,-13,-1987,-536,-193
142,43,72,308,138,118,219,277,2573,10684,5763,-10698,-12,-11,-14,-1992,-507,-210
148,50,78,337,155,132,225,295,2573,10683,5763,-10699,-16,-12,-12,-1991,-557,-197
158,62,86,344,205,153,223,274,2573,10683,5763,-10699,6,-9,-16,-1977,-538,-179
139,67,84,292,196,140,192,263,2573,10681,5763,-10701,1,-6,-18,-1990,-502,-192
120,63,76,236,195,127,172,252,2577,10678,5764,-10703,-21,-15,-15,-1987,-502,-175
124,66,69,212,194,134,135,192,2586,10670,5768,-10706,-54,-20,-4,-1978,-510,-129
130,71,73,211,187,143,140,174,2604,10657,5781,-10707,-139,-22,3,-1972,-540,-94
143,75,72,197,132,133,153,182,2622,10643,5801,-10706,-172,-20,1,-1953,-591,-108
157,72,91,205,150,139,146,169,2640,10640,5814,-10698,-130,-17,23,-1919,-508,-205
152,72,120,212,143,140,144,162,2665,10636,5844,-10679,-231,-24,57,-1892,-630,-303
142,71,126,212,128,128,141,145,2672,10629,5876,-10667,-175,-22,66,-1973,-830,-301
144,63,122,165,112,100,120,127,2667,10628,5886,-10664,-37,9,99,-2014,-823,-251
120,63,122,154,106,80,80,84,2662,10634,5880,-10662,36,11,110,-1931,-694,-234
