EMG_Ch1,EMG_Ch2,EMG_Ch3,EMG_Ch4,EMG_Ch5,EMG_Ch6,EMG_Ch7,EMG_Ch8,Quat_1,Quat_2,Quat_3,Quat_4,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z
83,274,173,29,38,65,74,46,10228,-1616,12453,-2476,450,-354,-863,-1387,-1830,-361
82,233,140,29,31,46,57,37,10228,-1616,12453,-2476,450,-354,-863,-1387,-1830,-361
72,170,107,34,23,34,40,38,10261,-1709,12366,-2698,617,-338,-802,-1119,-1254,-64
67,194,96,32,23,28,32,36,10285,-1784,12290,-2897,572,-246,-724,-1057,-1109,-20
54,179,82,29,22,26,21,29,10305,-1851,12230,-3038,333,-158,-557,-976,-935,94
50,159,73,46,29,35,23,39,10300,-1941,12202,-3111,-94,21,-391,-915,-997,153
54,158,77,59,50,70,37,57,10288,-2026,12190,-3144,-264,81,-240,-899,-965,149
58,140,68,78,74,113,58,71,10279,-2097,12187,-3139,-375,81,-68,-810,-862,144
64,89,76,134,121,163,64,148,10260,-2164,12198,-3113,-462,110,108,-779,-1050,47
81,104,77,146,154,174,92,167,10238,-2197,12220,-3070,-421,168,311,-874,-1081,-11
92,100,79,148,176,192,100,214,10221,-2188,12253,-3006,-351,189,539,-1009,-1067,-91
105,100,84,166,225,272,163,258,10227,-2127,12279,-2920,-228,113,778,-1211,-988,-116
141,114,93,247,284,508,287,393,10225,-2038,12328,-2780,-338,158,980,-1332,-781,-254
163,133,99,249,281,530,296,408,10211,-1938,12397,-2594,-532,268,1217,-1389,-816,-263
160,145,110,248,269,534,295,407,10199,-1780,12474,-2374,-477,322,1570,-1339,-711,-246
195,361,226,267,276,545,348,411,10153,-1641,12560,-2209,-319,509,1180,-2529,-5954,-1955
219,411,263,291,258,533,361,433,10230,-1561,12533,-2064,-227,26,-173,-3510,874,207
206,473,303,230,200,321,280,337,10165,-1118,12620,-2140,1868,706,1557,-372,407,-1918
191,467,300,212,191,266,272,306,10119,-1016,12679,-2061,-50,449,706,-4425,1119,-1183
189,460,295,215,192,257,269,311,10112,-890,12730,-1821,-578,700,491,-2933,960,280
154,319,218,201,172,229,199,301,10096,-923,12763,-1656,-801,198,94,-2559,17,-423
112,250,168,195,171,198,132,240,10019,-925,12833,-1584,-262,281,-14,-2233,-79,-1072
94,59,52,187,166,184,115,220,9971,-965,12865,-1596,-130,250,-150,-2577,-770,-753
102,55,53,207,176,194,125,245,9952,-917,12877,-1644,420,110,-128,-2600,-303,-776
105,55,56,222,178,196,121,238,9942,-887,12882,-1685,340,61,-227,-2212,-120,-630
99,52,55,217,181,184,123,223,9931,-956,12876,-1755,-27,85,-230,-1905,-1103,-342
99,50,56,177,162,145,104,230,9924,-999,12868,-1834,76,70,-58,-1918,-1295,-363
104,55,80,216,186,158,135,248,9907,-981,12874,-1891,251,71,146,-1837,-1024,-579
106,55,109,210,201,168,146,240,9896,-935,12881,-1922,233,95,289,-1858,-890,-506
117,52,110,203,221,170,153,251,9890,-874,12892,-1908,123,79,375,-1908,-617,-540
120,49,113,233,218,189,169,248,9885,-822,12906,-1860,-49,74,417,-1995,-558,-544
117,55,111,243,224,214,199,256,9873,-772,12926,-1801,-92,76,425,-1955,-491,-640
132,55,100,214,236,352,271,292,9859,-737,12948,-1738,-186,94,416,-1929,-558,-607
124,51,66,213,217,349,278,281,9830,-703,12983,-1652,-261,165,400,-1926,-373,-691
109,61,63,197,207,349,316,274,9795,-677,13021,-1569,-293,228,351,-2000,-371,-657
105,71,65,155,209,395,375,296,9762,-641,13054,-1518,-122,197,332,-1988,-423,-706
104,88,72,134,193,413,365,287,9734,-610,13080,-1490,-57,122,346,-1866,-615,-741
69,87,69,120,140,295,308,229,9716,-567,13099,-1451,-30,35,346,-1939,-441,-815
62,117,75,71,128,282,293,210,9717,-520,13108,-1378,-105,-59,285,-2070,-49,-800
127,269,162,80,98,275,248,203,9736,-510,13103,-1299,-293,-122,241,-2285,-258,-697
132,335,195,81,80,187,121,152,9768,-498,13085,-1241,-183,-179,146,-2202,-155,-587
134,364,216,82,75,98,100,118,9809,-483,13059,-1195,-100,-210,78,-2232,-62,-523
151,455,254,96,77,82,80,101,9849,-457,13032,-1171,74,-256,-73,-2330,175,-641
153,467,265,95,67,69,64,95,9897,-431,12995,-1187,287,-340,-301,-2483,334,-698
108,407,226,81,65,63,57,76,9957,-401,12942,-1274,637,-440,-585,-2662,397,-735
119,389,231,72,54,63,41,69,10033,-365,12871,-1401,899,-536,-934,-3029,779,-745
120,382,217,70,54,56,41,55,10123,-336,12788,-1512,868,-668,-1186,-3061,1275,-736
99,276,174,50,45,49,35,45,10204,-431,12701,-1673,476,-598,-1246,-2390,95,-343
97,275,156,49,44,48,33,40,10244,-643,12642,-1803,-173,-444,-1193,-1981,-769,-331
108,272,161,56,46,46,33,43,10223,-938,12613,-1986,-383,-191,-1136,-1747,-2005,-434
86,229,113,49,42,30,28,38,10196,-1176,12580,-2196,-41,-201,-1001,-1586,-2025,-534
101,235,141,52,38,28,23,41,10181,-1310,12525,-2482,660,-205,-790,-1573,-2161,-477
99,244,142,47,35,26,20,39,10261,-1358,12405,-2723,900,-593,-661,-1306,-1231,-31
96,219,138,45,33,23,20,39,10321,-1430,12315,-2859,358,-482,-541,-984,-860,35
77,209,128,39,31,21,19,34,10338,-1589,12277,-2879,-498,-310,-414,-840,-1015,-59
76,198,129,55,41,40,26,42,10318,-1796,12277,-2830,-1009,-148,-300,-729,-1164,-123
50,141,92,80,66,62,47,88,10284,-1991,12287,-2777,-1014,-57,-208,-777,-1264,-172
49,111,90,91,72,65,52,93,10274,-2139,12277,-2751,-712,-118,-133,-882,-1258,-94
57,86,101,141,101,90,64,106,10275,-2237,12258,-2755,-390,-137,-51,-927,-1237,-119
72,84,105,194,153,119,67,136,10287,-2284,12239,-2756,-196,-127,82,-989,-1062,-108
120,97,152,327,205,162,133,190,10288,-2286,12241,-2740,-114,-16,250,-1071,-926,-189
